Agent ID,Agent Name,Branch ID,Agent Type,Seniority Years,Sales Region,Active Flag
3388,Jakub Zieliński,271,Agent wyłączny,19,Zachód,Yes
3389,Anna Kowalczyk,116,Multiagent,4,Południe,No
3390,Joanna Kamiński,3,Multiagent,5,Północ,Yes
3391,Marta Woźniak,394,Multiagent,16,Południe,Yes
3392,Ewa Wójcik,60,Multiagent,8,Północ,Yes
3393,Marta Kowalski,8,Agent wyłączny,17,Centrum,Yes
3394,Tomasz Wiśniewski,358,Partner,3,Północ,Yes
3395,Michał Szymański,338,Multiagent,2,Zachód,Yes
3396,Marta Wiśniewski,219,Broker,17,Zachód,Yes
3397,Anna Wójcik,120,Direct Sales,7,Północ,Yes
3398,Jakub Kamiński,176,Agent wyłączny,14,Centrum,Yes
3399,Piotr Zieliński,390,Agent wyłączny,20,Wschód,Yes
3400,Monika Kamiński,11,Multiagent,18,Zachód,Yes
3401,Marta Woźniak,263,Multiagent,19,Centrum,Yes
3402,Michał Wiśniewski,418,Broker,9,Południe,No
3403,Tomasz Szymański,120,Multiagent,16,Wschód,Yes
3404,Agnieszka Szymański,371,Direct Sales,14,Południe,Yes
3405,Piotr Wójcik,241,Multiagent,17,Południe,Yes
3406,Adam Wiśniewski,109,Agent wyłączny,12,Północ,Yes
3407,Jakub Nowak,219,Partner,6,Wschód,Yes
3408,Magdalena Kowalski,148,Agent wyłączny,19,Wschód,Yes
3409,Ewa Lewandowski,77,Multiagent,18,Zachód,Yes
3410,Ewa Kowalczyk,219,Broker,12,Zachód,Yes
3411,Joanna Szymański,252,Multiagent,10,Centrum,Yes
3412,Piotr Woźniak,113,Multiagent,10,Południe,Yes
3413,Michał Kowalczyk,94,Agent wyłączny,12,Północ,Yes
3414,Anna Zieliński,260,Direct Sales,11,Północ,Yes
3415,Piotr Lewandowski,354,Partner,16,Centrum,Yes
3416,Krzysztof Wiśniewski,198,Multiagent,16,Wschód,Yes
3417,Agnieszka Lewandowski,172,Partner,16,Wschód,Yes
3418,Krzysztof Woźniak,158,Direct Sales,2,Południe,Yes
3419,Jakub Kowalski,22,Multiagent,7,Północ,Yes
3420,Adam Woźniak,130,Partner,1,Centrum,Yes
3421,Jakub Nowak,173,Multiagent,12,Zachód,Yes
3422,Agnieszka Kowalczyk,251,Partner,6,Północ,No
3423,Michał Wiśniewski,351,Partner,0,Północ,Yes
3424,Monika Wójcik,350,Direct Sales,12,Zachód,Yes
3425,Paweł Kowalski,329,Multiagent,14,Zachód,Yes
3426,Katarzyna Wójcik,60,Multiagent,7,Wschód,Yes
3427,Paweł Kowalski,106,Partner,11,Zachód,Yes
3428,Magdalena Kamiński,359,Broker,20,Centrum,Yes
3429,Marta Zieliński,403,Direct Sales,15,Wschód,Yes
3430,Katarzyna Kamiński,148,Agent wyłączny,6,Zachód,Yes
3431,Jakub Szymański,52,Partner,11,Wschód,No
3432,Piotr Wójcik,81,Direct Sales,13,Centrum,Yes
3433,Jakub Nowak,85,Multiagent,12,Południe,Yes
3434,Monika Lewandowski,129,Agent wyłączny,1,Wschód,No
3435,Magdalena Wiśniewski,371,Broker,7,Zachód,Yes
3436,Krzysztof Kowalski,150,Agent wyłączny,6,Południe,Yes
3437,Jakub Wójcik,54,Agent wyłączny,0,Wschód,Yes
3438,Monika Kamiński,385,Multiagent,8,Południe,Yes
3439,Tomasz Szymański,7,Multiagent,5,Zachód,Yes
3440,Agnieszka Kamiński,60,Multiagent,6,Wschód,Yes
3441,Katarzyna Kamiński,351,Multiagent,20,Zachód,Yes
3442,Piotr Nowak,357,Direct Sales,13,Wschód,No
3443,Krzysztof Kowalski,91,Multiagent,17,Północ,Yes
3444,Katarzyna Wójcik,158,Agent wyłączny,19,Wschód,Yes
3445,Marta Lewandowski,290,Agent wyłączny,18,Południe,Yes
3446,Piotr Kamiński,419,Agent wyłączny,20,Północ,Yes
3447,Piotr Zieliński,241,Agent wyłączny,18,Centrum,Yes
3448,Katarzyna Zieliński,294,Agent wyłączny,3,Zachód,Yes
3449,Tomasz Zieliński,284,Direct Sales,18,Północ,Yes
3450,Adam Szymański,356,Multiagent,11,Zachód,Yes
3451,Marta Kamiński,391,Agent wyłączny,13,Północ,Yes
3452,Agnieszka Wiśniewski,41,Agent wyłączny,18,Północ,Yes
3453,Tomasz Lewandowski,175,Broker,10,Centrum,Yes
3454,Agnieszka Szymański,100,Multiagent,16,Północ,Yes
3455,Tomasz Nowak,136,Multiagent,1,Północ,Yes
3456,Adam Kowalczyk,354,Agent wyłączny,5,Wschód,Yes
3457,Piotr Szymański,271,Multiagent,12,Południe,Yes
3458,Agnieszka Lewandowski,158,Multiagent,16,Centrum,Yes
3459,Anna Kowalski,114,Multiagent,14,Północ,No
3460,Marcin Wiśniewski,365,Agent wyłączny,8,Północ,Yes
3461,Jakub Kamiński,278,Broker,16,Wschód,Yes
3462,Anna Lewandowski,270,Direct Sales,2,Zachód,Yes
3463,Anna Kamiński,372,Multiagent,3,Wschód,Yes
3464,Paweł Zieliński,229,Multiagent,16,Centrum,Yes
3465,Ewa Wiśniewski,58,Agent wyłączny,8,Północ,No
3466,Anna Wójcik,358,Agent wyłączny,1,Centrum,Yes
3467,Anna Lewandowski,298,Multiagent,15,Południe,No
3468,Marta Wiśniewski,139,Partner,14,Północ,Yes
3469,Krzysztof Szymański,219,Multiagent,6,Centrum,Yes
3470,Joanna Nowak,65,Multiagent,11,Północ,No
3471,Piotr Kowalczyk,54,Agent wyłączny,5,Centrum,Yes
3472,Paweł Kamiński,394,Partner,11,Centrum,Yes
3473,Katarzyna Wiśniewski,287,Agent wyłączny,20,Północ,Yes
3474,Magdalena Zieliński,262,Direct Sales,9,Południe,Yes
3475,Paweł Wójcik,365,Agent wyłączny,3,Zachód,Yes
3476,Marta Szymański,312,Agent wyłączny,2,Centrum,Yes
3477,Marta Kamiński,416,Multiagent,4,Zachód,Yes
3478,Piotr Kamiński,31,Broker,14,Zachód,Yes
3479,Monika Wójcik,60,Agent wyłączny,3,Północ,Yes
3480,Adam Lewandowski,406,Multiagent,8,Wschód,Yes
3481,Paweł Nowak,343,Direct Sales,13,Wschód,Yes
3482,Monika Wiśniewski,88,Broker,17,Zachód,Yes
3483,Krzysztof Nowak,261,Agent wyłączny,10,Wschód,No
3484,Anna Kowalski,140,Multiagent,6,Wschód,No
3485,Joanna Wiśniewski,26,Partner,18,Wschód,Yes
3486,Ewa Nowak,309,Multiagent,2,Wschód,No
3487,Michał Lewandowski,351,Broker,19,Centrum,Yes
3488,Katarzyna Szymański,349,Agent wyłączny,19,Zachód,Yes
3489,Marta Lewandowski,244,Agent wyłączny,11,Południe,Yes
3490,Adam Szymański,411,Broker,6,Południe,Yes
3491,Joanna Szymański,266,Multiagent,6,Wschód,Yes
3492,Piotr Kowalczyk,116,Agent wyłączny,4,Zachód,No
3493,Michał Kowalczyk,54,Broker,2,Wschód,Yes
3494,Magdalena Wójcik,101,Partner,20,Wschód,Yes
3495,Katarzyna Szymański,274,Multiagent,9,Północ,Yes
3496,Magdalena Kamiński,18,Agent wyłączny,8,Północ,Yes
3497,Marcin Woźniak,383,Broker,8,Południe,Yes
3498,Paweł Wójcik,23,Broker,19,Południe,Yes
3499,Anna Nowak,73,Direct Sales,8,Centrum,Yes
3500,Joanna Wiśniewski,33,Partner,7,Południe,Yes
3501,Marcin Wiśniewski,54,Multiagent,5,Wschód,Yes
3502,Michał Wiśniewski,74,Agent wyłączny,17,Północ,Yes
3503,Monika Wójcik,356,Multiagent,8,Centrum,Yes
3504,Michał Szymański,228,Broker,14,Wschód,Yes
3505,Joanna Wójcik,111,Multiagent,13,Zachód,Yes
3506,Agnieszka Zieliński,383,Agent wyłączny,14,Północ,Yes
3507,Michał Kowalski,337,Agent wyłączny,14,Wschód,Yes
3508,Krzysztof Kamiński,391,Agent wyłączny,15,Centrum,Yes
3509,Marta Wiśniewski,185,Agent wyłączny,17,Północ,Yes
3510,Anna Lewandowski,335,Agent wyłączny,11,Wschód,Yes
3511,Katarzyna Szymański,174,Agent wyłączny,19,Zachód,Yes
3512,Tomasz Kamiński,407,Agent wyłączny,4,Centrum,Yes
3513,Ewa Lewandowski,21,Agent wyłączny,17,Centrum,Yes
3514,Krzysztof Wójcik,227,Multiagent,18,Północ,Yes
3515,Agnieszka Zieliński,420,Agent wyłączny,19,Wschód,Yes
3516,Anna Kowalski,245,Direct Sales,14,Zachód,Yes
3517,Adam Kamiński,25,Direct Sales,18,Północ,Yes
3518,Adam Zieliński,265,Partner,13,Południe,No
3519,Marta Nowak,108,Multiagent,11,Wschód,Yes
3520,Adam Wójcik,193,Direct Sales,11,Centrum,Yes
3521,Adam Woźniak,301,Direct Sales,18,Zachód,Yes
3522,Katarzyna Kowalczyk,292,Broker,12,Wschód,No
3523,Anna Lewandowski,249,Broker,19,Południe,Yes
3524,Tomasz Wiśniewski,384,Agent wyłączny,3,Wschód,Yes
3525,Marta Wiśniewski,391,Multiagent,16,Zachód,Yes
3526,Michał Kowalczyk,259,Multiagent,8,Centrum,Yes
3527,Marcin Woźniak,131,Broker,3,Wschód,Yes
3528,Katarzyna Woźniak,365,Agent wyłączny,16,Wschód,Yes
3529,Marta Szymański,11,Multiagent,9,Północ,Yes
3530,Paweł Wiśniewski,40,Broker,0,Zachód,Yes
3531,Marcin Kamiński,309,Agent wyłączny,7,Zachód,Yes
3532,Krzysztof Szymański,315,Agent wyłączny,11,Południe,Yes
3533,Katarzyna Zieliński,296,Multiagent,10,Centrum,Yes
3534,Monika Szymański,41,Multiagent,8,Centrum,No
3535,Katarzyna Woźniak,295,Agent wyłączny,16,Wschód,Yes
3536,Krzysztof Nowak,110,Multiagent,0,Zachód,Yes
3537,Marta Woźniak,409,Multiagent,4,Zachód,Yes
3538,Ewa Wójcik,293,Agent wyłączny,1,Centrum,Yes
3539,Tomasz Kamiński,305,Multiagent,16,Wschód,Yes
3540,Michał Szymański,125,Multiagent,3,Zachód,Yes
3541,Paweł Kowalski,87,Partner,12,Wschód,Yes
3542,Ewa Kamiński,92,Broker,14,Wschód,Yes
3543,Tomasz Wójcik,380,Multiagent,17,Centrum,No
3544,Paweł Nowak,57,Direct Sales,17,Południe,Yes
3545,Krzysztof Nowak,406,Agent wyłączny,15,Południe,No
3546,Marta Nowak,231,Direct Sales,20,Centrum,Yes
3547,Jakub Woźniak,56,Multiagent,20,Północ,Yes
3548,Adam Szymański,256,Broker,18,Centrum,Yes
3549,Jakub Szymański,75,Partner,18,Południe,Yes
3550,Anna Wójcik,392,Broker,6,Zachód,Yes
3551,Krzysztof Woźniak,400,Agent wyłączny,3,Północ,Yes
3552,Agnieszka Kowalczyk,417,Broker,18,Zachód,No
3553,Katarzyna Kamiński,308,Multiagent,10,Zachód,Yes
3554,Agnieszka Nowak,411,Agent wyłączny,9,Centrum,Yes
3555,Tomasz Wójcik,410,Multiagent,14,Zachód,Yes
3556,Adam Szymański,30,Multiagent,11,Zachód,Yes
3557,Adam Zieliński,413,Agent wyłączny,16,Wschód,Yes
3558,Paweł Kamiński,244,Direct Sales,18,Centrum,Yes
3559,Katarzyna Wójcik,106,Agent wyłączny,7,Południe,Yes
3560,Ewa Zieliński,328,Multiagent,11,Północ,Yes
3561,Krzysztof Kowalczyk,341,Multiagent,4,Zachód,Yes
3562,Magdalena Zieliński,271,Agent wyłączny,9,Wschód,Yes
3563,Krzysztof Nowak,308,Multiagent,18,Zachód,Yes
3564,Anna Wójcik,341,Agent wyłączny,18,Południe,Yes
3565,Marta Kowalski,257,Broker,15,Północ,Yes
3566,Joanna Kamiński,204,Partner,12,Wschód,Yes
3567,Piotr Wiśniewski,67,Agent wyłączny,17,Południe,Yes
3568,Jakub Nowak,96,Agent wyłączny,8,Centrum,Yes
3569,Jakub Kamiński,54,Partner,20,Zachód,Yes
3570,Adam Wiśniewski,225,Partner,3,Zachód,Yes
3571,Michał Woźniak,89,Agent wyłączny,4,Południe,Yes
3572,Krzysztof Nowak,183,Multiagent,18,Północ,Yes
3573,Katarzyna Wiśniewski,202,Agent wyłączny,0,Wschód,Yes
3574,Michał Kamiński,278,Partner,12,Centrum,Yes
3575,Joanna Kowalski,26,Partner,12,Północ,No
3576,Monika Wiśniewski,184,Multiagent,0,Południe,Yes
3577,Adam Nowak,210,Agent wyłączny,20,Centrum,Yes
3578,Ewa Szymański,42,Broker,2,Południe,Yes
3579,Adam Kamiński,280,Broker,19,Wschód,Yes
3580,Katarzyna Zieliński,16,Agent wyłączny,18,Wschód,Yes
3581,Piotr Kowalski,160,Multiagent,1,Wschód,Yes
3582,Agnieszka Wójcik,130,Partner,6,Północ,Yes
3583,Ewa Szymański,135,Agent wyłączny,10,Centrum,Yes
3584,Katarzyna Szymański,102,Multiagent,18,Północ,Yes
3585,Joanna Nowak,186,Direct Sales,15,Południe,Yes
3586,Jakub Zieliński,325,Broker,11,Zachód,Yes
3587,Michał Szymański,192,Direct Sales,6,Północ,Yes
3588,Agnieszka Wójcik,65,Multiagent,16,Zachód,Yes
3589,Magdalena Kowalski,275,Multiagent,1,Centrum,Yes
3590,Katarzyna Szymański,344,Direct Sales,19,Centrum,Yes
3591,Agnieszka Zieliński,336,Direct Sales,20,Zachód,Yes
3592,Ewa Kamiński,263,Multiagent,16,Zachód,Yes
3593,Marcin Wójcik,145,Multiagent,0,Zachód,No
3594,Monika Szymański,419,Agent wyłączny,10,Wschód,Yes
3595,Krzysztof Kowalski,228,Agent wyłączny,1,Wschód,Yes
3596,Marta Kowalski,392,Agent wyłączny,10,Północ,Yes
3597,Monika Wiśniewski,128,Agent wyłączny,16,Centrum,Yes
3598,Magdalena Wójcik,342,Agent wyłączny,17,Zachód,Yes
3599,Marta Wójcik,112,Agent wyłączny,20,Północ,Yes
3600,Piotr Kowalczyk,345,Partner,8,Centrum,Yes
3601,Paweł Kowalski,205,Agent wyłączny,3,Południe,Yes
3602,Tomasz Zieliński,10,Partner,8,Północ,Yes
3603,Paweł Nowak,243,Partner,13,Wschód,Yes
3604,Katarzyna Szymański,397,Multiagent,6,Południe,Yes
3605,Anna Szymański,234,Broker,2,Centrum,Yes
3606,Tomasz Lewandowski,394,Multiagent,12,Wschód,Yes
3607,Michał Wójcik,55,Multiagent,11,Północ,No
3608,Krzysztof Kowalski,171,Multiagent,10,Północ,Yes
3609,Ewa Lewandowski,12,Agent wyłączny,7,Południe,Yes
3610,Agnieszka Szymański,213,Direct Sales,19,Południe,Yes
3611,Piotr Kamiński,149,Multiagent,19,Południe,Yes
3612,Ewa Woźniak,196,Agent wyłączny,10,Wschód,Yes
3613,Piotr Wiśniewski,120,Broker,6,Centrum,Yes
3614,Tomasz Wójcik,226,Agent wyłączny,20,Centrum,Yes
3615,Joanna Szymański,391,Agent wyłączny,3,Wschód,Yes
3616,Magdalena Zieliński,249,Agent wyłączny,1,Południe,Yes
3617,Ewa Kowalski,309,Agent wyłączny,17,Północ,Yes
3618,Agnieszka Nowak,287,Multiagent,2,Centrum,Yes
3619,Piotr Szymański,376,Multiagent,14,Wschód,Yes
3620,Piotr Wiśniewski,320,Broker,14,Wschód,No
3621,Joanna Wiśniewski,6,Multiagent,14,Centrum,No
3622,Monika Wójcik,380,Agent wyłączny,15,Centrum,Yes
3623,Ewa Kowalczyk,329,Direct Sales,6,Zachód,Yes
3624,Joanna Lewandowski,339,Agent wyłączny,14,Południe,Yes
3625,Ewa Wójcik,111,Agent wyłączny,1,Południe,Yes
3626,Tomasz Woźniak,308,Agent wyłączny,4,Południe,Yes
3627,Tomasz Kowalski,357,Broker,9,Zachód,Yes
3628,Tomasz Lewandowski,293,Multiagent,3,Wschód,Yes
3629,Joanna Zieliński,408,Broker,4,Wschód,Yes
3630,Katarzyna Woźniak,387,Partner,17,Zachód,No
3631,Anna Kamiński,238,Agent wyłączny,12,Centrum,Yes
3632,Joanna Wójcik,330,Multiagent,13,Południe,Yes
3633,Tomasz Wójcik,344,Partner,19,Północ,Yes
3634,Anna Nowak,130,Agent wyłączny,9,Centrum,Yes
3635,Magdalena Szymański,268,Direct Sales,10,Wschód,Yes
3636,Monika Zieliński,4,Partner,20,Centrum,Yes
3637,Agnieszka Nowak,298,Broker,0,Wschód,Yes
3638,Marcin Kowalczyk,105,Multiagent,1,Zachód,Yes
3639,Jakub Zieliński,28,Agent wyłączny,18,Południe,Yes
3640,Piotr Lewandowski,230,Multiagent,4,Centrum,Yes
3641,Katarzyna Wójcik,102,Agent wyłączny,1,Południe,Yes
3642,Agnieszka Wójcik,403,Multiagent,8,Wschód,Yes
3643,Katarzyna Wójcik,287,Agent wyłączny,20,Zachód,Yes
3644,Marta Wiśniewski,183,Agent wyłączny,0,Północ,Yes
3645,Ewa Lewandowski,103,Broker,8,Zachód,Yes
3646,Marta Lewandowski,195,Agent wyłączny,9,Południe,No
3647,Anna Kowalski,74,Broker,11,Centrum,Yes
3648,Marcin Zieliński,164,Multiagent,2,Wschód,Yes
3649,Michał Woźniak,59,Multiagent,17,Północ,Yes
3650,Agnieszka Kamiński,254,Direct Sales,13,Północ,Yes
3651,Paweł Szymański,390,Agent wyłączny,1,Północ,Yes
3652,Adam Wójcik,90,Broker,11,Zachód,Yes
3653,Agnieszka Lewandowski,354,Multiagent,8,Zachód,Yes
3654,Anna Woźniak,147,Partner,19,Południe,Yes
3655,Monika Szymański,87,Broker,4,Centrum,Yes
3656,Ewa Nowak,125,Multiagent,15,Zachód,Yes
3657,Marcin Szymański,271,Multiagent,2,Południe,No
3658,Magdalena Woźniak,240,Broker,8,Zachód,Yes
3659,Marta Kowalczyk,117,Broker,1,Zachód,Yes
3660,Piotr Kowalski,164,Agent wyłączny,2,Zachód,Yes
3661,Monika Kowalczyk,60,Partner,13,Wschód,Yes
3662,Piotr Wiśniewski,142,Multiagent,0,Zachód,Yes
3663,Marta Wiśniewski,57,Direct Sales,0,Północ,Yes
3664,Tomasz Zieliński,16,Broker,16,Południe,Yes
3665,Adam Wiśniewski,185,Partner,15,Wschód,Yes
3666,Agnieszka Wójcik,39,Broker,13,Wschód,Yes
3667,Piotr Wójcik,274,Multiagent,19,Wschód,Yes
3668,Tomasz Nowak,262,Partner,9,Południe,No
3669,Krzysztof Lewandowski,162,Agent wyłączny,0,Centrum,Yes
3670,Agnieszka Wójcik,314,Direct Sales,17,Północ,Yes
3671,Piotr Szymański,388,Broker,6,Centrum,Yes
3672,Joanna Lewandowski,299,Agent wyłączny,3,Wschód,Yes
3673,Ewa Nowak,156,Broker,8,Północ,Yes
3674,Ewa Kowalczyk,23,Partner,10,Centrum,Yes
3675,Magdalena Nowak,102,Multiagent,4,Zachód,Yes
3676,Piotr Wiśniewski,241,Multiagent,1,Południe,Yes
3677,Paweł Kamiński,250,Broker,10,Zachód,Yes
3678,Paweł Kowalczyk,53,Agent wyłączny,7,Centrum,Yes
3679,Anna Szymański,354,Broker,17,Południe,Yes
3680,Krzysztof Kamiński,263,Multiagent,17,Wschód,Yes
3681,Piotr Nowak,57,Multiagent,14,Centrum,Yes
3682,Adam Kowalczyk,300,Multiagent,20,Zachód,Yes
3683,Jakub Woźniak,198,Multiagent,19,Centrum,Yes
3684,Paweł Zieliński,2,Partner,18,Południe,Yes
3685,Katarzyna Lewandowski,175,Broker,14,Północ,Yes
3686,Krzysztof Kowalczyk,190,Direct Sales,19,Północ,Yes
3687,Joanna Wiśniewski,250,Multiagent,16,Centrum,Yes
3688,Piotr Kowalczyk,317,Agent wyłączny,17,Południe,Yes
3689,Michał Kamiński,276,Multiagent,7,Wschód,Yes
3690,Paweł Szymański,149,Agent wyłączny,5,Zachód,No
3691,Katarzyna Nowak,295,Partner,15,Północ,Yes
3692,Monika Kowalski,165,Broker,5,Północ,Yes
3693,Michał Kamiński,272,Multiagent,17,Północ,Yes
3694,Jakub Zieliński,297,Direct Sales,1,Północ,Yes
3695,Marcin Kowalski,100,Multiagent,5,Południe,Yes
3696,Agnieszka Kowalczyk,339,Agent wyłączny,16,Północ,Yes
3697,Jakub Kowalski,165,Direct Sales,19,Północ,Yes
3698,Agnieszka Lewandowski,252,Multiagent,0,Południe,Yes
3699,Agnieszka Kowalski,137,Agent wyłączny,19,Wschód,Yes
3700,Marcin Nowak,109,Agent wyłączny,4,Południe,Yes
3701,Marta Wiśniewski,182,Agent wyłączny,0,Zachód,Yes
3702,Tomasz Lewandowski,275,Broker,13,Wschód,Yes
3703,Paweł Nowak,112,Multiagent,7,Południe,Yes
3704,Marta Nowak,207,Multiagent,20,Północ,No
3705,Marta Kamiński,19,Agent wyłączny,20,Centrum,Yes
3706,Paweł Lewandowski,363,Agent wyłączny,0,Południe,Yes
3707,Magdalena Kowalczyk,167,Multiagent,8,Centrum,Yes
3708,Michał Szymański,122,Multiagent,14,Północ,Yes
3709,Adam Zieliński,287,Broker,17,Północ,Yes
3710,Michał Woźniak,287,Partner,0,Wschód,Yes
3711,Agnieszka Wiśniewski,341,Agent wyłączny,17,Wschód,Yes
3712,Michał Zieliński,128,Direct Sales,9,Zachód,Yes
3713,Jakub Nowak,226,Multiagent,11,Południe,Yes
3714,Joanna Kowalczyk,393,Broker,10,Centrum,Yes
3715,Jakub Zieliński,126,Agent wyłączny,20,Wschód,Yes
3716,Tomasz Zieliński,414,Broker,17,Południe,Yes
3717,Michał Lewandowski,102,Direct Sales,11,Północ,Yes
3718,Magdalena Kamiński,194,Multiagent,5,Wschód,Yes
3719,Adam Szymański,82,Agent wyłączny,20,Wschód,Yes
3720,Ewa Kowalski,163,Agent wyłączny,0,Centrum,Yes
3721,Marcin Nowak,288,Agent wyłączny,16,Północ,Yes
3722,Marcin Kowalczyk,77,Multiagent,2,Wschód,Yes
3723,Magdalena Szymański,16,Multiagent,1,Północ,Yes
3724,Joanna Wójcik,83,Multiagent,17,Zachód,Yes
3725,Jakub Wójcik,381,Partner,20,Zachód,Yes
3726,Krzysztof Szymański,383,Agent wyłączny,13,Północ,Yes
3727,Piotr Wiśniewski,301,Broker,6,Południe,No
3728,Joanna Lewandowski,278,Multiagent,15,Zachód,Yes
3729,Adam Nowak,182,Broker,4,Południe,Yes
3730,Anna Woźniak,314,Partner,12,Centrum,Yes
3731,Joanna Szymański,112,Agent wyłączny,4,Północ,Yes
3732,Marcin Wiśniewski,240,Broker,20,Zachód,Yes
3733,Ewa Szymański,119,Multiagent,14,Wschód,Yes
3734,Marcin Lewandowski,26,Agent wyłączny,14,Południe,No
3735,Piotr Wiśniewski,221,Agent wyłączny,11,Wschód,Yes
3736,Jakub Lewandowski,20,Direct Sales,7,Zachód,Yes
3737,Adam Kowalczyk,288,Direct Sales,13,Centrum,Yes
3738,Tomasz Wójcik,216,Partner,17,Zachód,Yes
3739,Paweł Wiśniewski,359,Multiagent,20,Centrum,Yes
3740,Joanna Wójcik,69,Agent wyłączny,17,Zachód,No
3741,Anna Szymański,112,Direct Sales,7,Centrum,Yes
3742,Magdalena Kamiński,224,Multiagent,17,Centrum,No
3743,Krzysztof Kamiński,30,Multiagent,12,Wschód,Yes
3744,Monika Lewandowski,73,Agent wyłączny,7,Zachód,Yes
3745,Anna Lewandowski,14,Agent wyłączny,7,Centrum,No
3746,Paweł Kowalczyk,114,Agent wyłączny,9,Zachód,Yes
3747,Marta Zieliński,98,Agent wyłączny,1,Zachód,No
3748,Marcin Kowalski,245,Partner,19,Południe,No
3749,Krzysztof Lewandowski,42,Agent wyłączny,8,Centrum,Yes
3750,Jakub Szymański,391,Direct Sales,20,Centrum,Yes
3751,Agnieszka Nowak,11,Multiagent,18,Południe,Yes
3752,Monika Nowak,320,Partner,1,Północ,Yes
3753,Michał Kowalczyk,145,Broker,11,Zachód,Yes
3754,Anna Wiśniewski,275,Agent wyłączny,8,Centrum,Yes
3755,Magdalena Kowalski,99,Direct Sales,0,Południe,Yes
3756,Anna Kamiński,380,Broker,8,Północ,Yes
3757,Adam Nowak,341,Multiagent,6,Centrum,Yes
3758,Tomasz Szymański,120,Agent wyłączny,15,Centrum,Yes
3759,Krzysztof Wójcik,64,Broker,18,Wschód,Yes
3760,Adam Kamiński,75,Partner,0,Południe,Yes
3761,Krzysztof Szymański,176,Agent wyłączny,9,Południe,Yes
3762,Krzysztof Kowalski,345,Partner,12,Wschód,Yes
3763,Krzysztof Woźniak,201,Agent wyłączny,15,Centrum,Yes
3764,Ewa Szymański,167,Agent wyłączny,3,Centrum,Yes
3765,Adam Kamiński,257,Agent wyłączny,17,Zachód,Yes
3766,Adam Lewandowski,135,Agent wyłączny,9,Północ,Yes
3767,Anna Lewandowski,344,Broker,4,Południe,Yes
3768,Marcin Nowak,16,Broker,12,Zachód,Yes
3769,Agnieszka Szymański,376,Agent wyłączny,13,Południe,Yes
3770,Paweł Nowak,79,Partner,16,Południe,Yes
3771,Michał Woźniak,100,Agent wyłączny,6,Centrum,Yes
3772,Monika Lewandowski,251,Agent wyłączny,3,Zachód,Yes
3773,Anna Kowalski,240,Agent wyłączny,9,Południe,Yes
3774,Monika Szymański,154,Agent wyłączny,9,Południe,Yes
3775,Magdalena Lewandowski,291,Partner,7,Północ,Yes
3776,Ewa Szymański,333,Agent wyłączny,8,Południe,Yes
3777,Paweł Szymański,240,Agent wyłączny,0,Wschód,Yes
3778,Piotr Zieliński,258,Multiagent,17,Wschód,Yes
3779,Piotr Szymański,3,Partner,16,Centrum,Yes
3780,Magdalena Woźniak,106,Broker,15,Południe,Yes
3781,Agnieszka Kowalski,76,Multiagent,0,Północ,Yes
3782,Krzysztof Woźniak,140,Direct Sales,4,Zachód,Yes
3783,Katarzyna Lewandowski,128,Multiagent,5,Zachód,Yes
3784,Joanna Lewandowski,313,Agent wyłączny,6,Północ,Yes
3785,Jakub Nowak,88,Partner,14,Zachód,No
3786,Adam Lewandowski,392,Agent wyłączny,7,Południe,Yes
3787,Joanna Woźniak,190,Agent wyłączny,16,Północ,Yes
3788,Magdalena Wiśniewski,194,Partner,6,Północ,Yes
3789,Piotr Kamiński,61,Agent wyłączny,16,Centrum,Yes
3790,Joanna Kamiński,109,Agent wyłączny,4,Północ,Yes
3791,Joanna Lewandowski,102,Agent wyłączny,3,Zachód,Yes
3792,Anna Kamiński,6,Direct Sales,20,Zachód,Yes
3793,Piotr Wiśniewski,22,Agent wyłączny,15,Zachód,Yes
3794,Tomasz Kamiński,151,Multiagent,0,Zachód,Yes
3795,Paweł Lewandowski,348,Multiagent,20,Południe,Yes
3796,Ewa Nowak,411,Broker,10,Centrum,Yes
3797,Tomasz Kamiński,1,Multiagent,1,Wschód,Yes
3798,Krzysztof Szymański,289,Multiagent,6,Północ,Yes
3799,Monika Lewandowski,260,Broker,20,Zachód,Yes
3800,Marcin Nowak,32,Agent wyłączny,16,Centrum,Yes
3801,Katarzyna Lewandowski,258,Agent wyłączny,6,Północ,Yes
3802,Joanna Kowalski,394,Multiagent,11,Północ,Yes
3803,Monika Kamiński,358,Agent wyłączny,12,Centrum,Yes
3804,Anna Kowalczyk,340,Broker,18,Centrum,Yes
3805,Krzysztof Woźniak,363,Agent wyłączny,14,Południe,Yes
3806,Piotr Nowak,271,Multiagent,0,Centrum,Yes
3807,Michał Wójcik,171,Agent wyłączny,8,Wschód,Yes
